,,sgd_fold_0,sgd_fold_1,sgd_fold_2,sgd_fold_3,sgd_fold_4
CAPRIN1,cnv_del,0.02764000006880338,0.01603419374385105,0.026087583643183497,0.005927364867244341,0.013723308221895556
CAPRIN1,cnv_amp,0.008597962556345769,0.029475710971158656,0.017069244822966533,0.006190620785085402,0.012855200123015224
AMY2A,mut_important,0.01677611591062418,0.018624519237087134,0.023265572031850458,0.011181690500656809,0.0
AMY2A,cnv_del,0.02667620993822138,0.014378707684246206,0.014342271001036352,0.0034447642037641244,0.021314883013507976
AMY2A,cnv_amp,0.012977028869742314,0.051718364932609416,0.042084674544515525,0.0075499122799355615,0.0009280030587575601
SNX5,mut_important,0.005698534946631606,0.013033553486969815,0.028149215224142494,0.0258771588973184,0.024401035631992495
SNX5,cnv_del,0.0,0.0,0.0,0.0,0.0
SNX5,cnv_amp,0.0,0.0,0.0,0.0,0.0
NCOA5,mut_important,0.028086612044090114,0.0,3.404669891546887e-05,0.00366718194545523,0.02332539170276185
NCOA5,cnv_del,0.0,0.0,0.0,0.0,0.0
NCOA5,cnv_amp,0.0,0.0,0.0,0.0,0.0
HSPA14,mut_important,0.06254714969795869,0.04132828367565918,0.008101145451861918,0.05336063734009661,0.05170454136703503
HSPA14,cnv_del,0.013808346211955402,0.00028039728221745995,0.0,5.320498328780966e-05,0.00044283678914016505
HSPA14,cnv_amp,0.00011578557139235465,0.028086612044184354,4.688275481154215e-05,0.0,0.03112922653509484
GCAT,mut_important,0.1417000590914816,0.016916713968413738,0.13122011812330345,0.12206836387383979,0.14906970573613837
GCAT,cnv_del,0.0,0.0,0.0,0.0,0.0
GCAT,cnv_amp,0.0,0.0,0.0,0.0,0.0
FRAT1,mut_important,0.0,0.0,0.0,0.0,0.0
FRAT1,cnv_del,0.0074867649414560485,0.009979210081123652,0.023831074290664157,0.03509698101443099,0.019382953572582372
FRAT1,cnv_amp,0.046862712468598404,0.047465687644655065,0.018160181951007902,0.016592381889336434,0.03251526164444003
P2RX4,mut_important,0.026413505573477294,0.01870097728391077,0.01618027557556553,0.010009160319385303,0.039695328313444515
P2RX4,cnv_del,0.0,0.0,0.0,0.0,0.0
P2RX4,cnv_amp,0.0,0.0,0.0,0.0,0.0
FASTKD1,mut_important,0.021130499214291314,0.01376690326193133,9.342569368727775e-05,0.016066849742861215,0.002810576095921597
FASTKD1,cnv_del,0.03665413643570686,0.05103487654517674,0.05920790875238807,0.05608078391724654,0.052698552176729155
FASTKD1,cnv_amp,0.0501674386893271,0.049653026925624705,0.028657285334523008,0.040751914753688154,0.043707074105323554
LRP4,mut_important,0.0260355451240901,0.0406342027165448,0.022560575828870794,0.027696312306918915,0.04844657849806293
LRP4,cnv_del,0.0455383821517033,0.053655670695042984,0.02510061787371699,0.04070500243999633,0.06981298415840069
LRP4,cnv_amp,0.007012560458324876,0.004265937013348719,0.008936210620104966,0.005589182219743526,0.0
SPDYA,mut_important,0.00011578557139235465,0.028086612044184354,4.688275481154215e-05,0.0,0.03112922653509484
SPDYA,cnv_del,0.001773238680714282,0.0016366350813219943,0.028085100095000842,0.03248851926709226,0.03250644173126783
SPDYA,cnv_amp,0.0067064714249618395,0.055160334906879244,0.06995877798927773,0.011008022790264983,0.05433298306234295
TMEM163,mut_important,0.07206014433395971,0.037085069556679014,0.046039019790495246,0.09318942938123341,0.05181699789020932
TMEM163,cnv_del,0.030800775234600272,0.011574267148373837,0.05484375721016293,0.03564862869770993,0.02990718837990715
TMEM163,cnv_amp,0.011191890214273078,0.017499528490732167,1.1025578313898082e-06,0.011989019219377218,0.015156973883931299
TSPAN12,mut_important,0.037131575566919685,0.03338048098892738,0.0021064344285166396,0.036086879022266316,0.02458166827143358
TSPAN12,cnv_del,0.0,0.014043403749539173,8.058883031082362e-05,0.0007414146924781485,0.0006093020645719364
TSPAN12,cnv_amp,0.02579836849427826,0.045156353271442115,0.01081889166606122,0.017774337500630014,0.037946106220041624
TUBB8,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
TUBB8,cnv_del,0.04331083880427242,0.020559930203989576,0.05396172348651011,0.04585094315544275,0.05743464657084628
TUBB8,cnv_amp,0.10600029127003556,0.07292327584661601,0.014517753628198989,0.10960870282765998,0.1277619208469893
OR6K2,mut_important,0.06331199189458044,0.06550702743128226,0.07470655162252206,0.06088661727653261,0.046469570957970836
OR6K2,cnv_del,0.017356390535444004,0.04437931571340545,0.04151723436267056,0.034494146155947925,0.043270515567376724
OR6K2,cnv_amp,0.049297100055920445,0.0857377840544323,0.044775922824806295,0.0464451374857534,0.04920614341541264
HDAC10,mut_important,0.019721933899191905,0.042671463081171264,0.04299131485659668,0.04834668076977088,0.02332539170276185
HDAC10,cnv_del,0.0,0.0,0.0,0.0,0.0
HDAC10,cnv_amp,0.0,0.0,0.0,0.0,0.0
NUP210L,mut_important,0.08513505623362007,0.09134786842924182,0.006212018238893611,0.09504002313635661,0.08217039140706336
NUP210L,cnv_del,0.006704203933617945,0.013842142062280103,0.020717865282912928,0.016194462237684164,0.0
NUP210L,cnv_amp,0.0012730611094861058,0.033435575622826876,0.016378501899166165,0.06907665028931978,0.02331050843543225
RNF5,mut_important,0.0,0.0,0.0,0.0,0.0
RNF5,cnv_del,0.01353424848669016,0.014293586859820392,0.028083997537169454,0.012256247543212041,0.015564243172245163
RNF5,cnv_amp,0.004781495735980295,0.025970467528363086,0.030238377554817893,0.008929179427505308,0.0032194361079677237
DEFB121,mut_important,0.0,0.04025529723350987,0.03842239330353296,0.03235579211484205,0.033366925673989786
DEFB121,cnv_del,0.0,0.0,0.0,0.0,0.0
DEFB121,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC24,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC24,cnv_del,0.013071202347825791,0.008598058725584898,0.013077667691156866,0.0,0.0008180040701247082
CCDC24,cnv_amp,0.04252662313523898,0.047899614351815806,0.0034249737026561203,0.06676169968325113,0.08083672124030897
RABL2A,mut_important,0.0,0.0,0.0,0.0,0.0
RABL2A,cnv_del,0.016518536643111304,0.005034191253204887,0.010151514809214208,0.024306946328177634,0.025674163579452673
RABL2A,cnv_amp,0.02652248893478256,0.05026641311173568,0.02611463304879538,0.026022764407532276,0.06487488948489467
BUB3,mut_important,0.0,0.02569677882378888,0.030665132151896812,0.046597089562651205,0.0406842541136528
BUB3,cnv_del,0.046556386521411114,0.06900129013195895,0.06551405363001687,0.0,0.036879938511867064
BUB3,cnv_amp,7.520141632501567e-05,0.013988560028699743,0.0009516549687936137,3.4121390185580224e-05,0.015454338171817142
SFT2D2,mut_important,0.028410929603005966,0.062206236063957115,0.02525509916368874,0.060378728433632366,0.04505907356651186
SFT2D2,cnv_del,0.012987075090605343,0.013832359882666614,0.0187405212852943,0.02184209891928191,0.03168400971073463
SFT2D2,cnv_amp,0.02914773600940264,0.008348566818250955,0.016408689100207933,0.00716169358363309,0.017392714345173192
LYN,mut_important,0.016047658186071206,5.130003162971342e-05,0.010433276185415463,0.012523172584681537,0.016844591060618874
LYN,cnv_del,0.0,0.0,0.0,0.0,0.0
LYN,cnv_amp,0.036138570677201554,0.05568145891406773,0.07079911577928866,0.027588705102921288,0.03621961581765273
ACOT13,mut_important,0.0,0.0,0.0,0.0,0.0
ACOT13,cnv_del,0.010552037583875901,0.017123006553439724,0.020140989087178245,0.0015524534856440934,0.01900323924080404
ACOT13,cnv_amp,0.01643288885718117,0.0013242388329843913,0.02224337532566616,0.0029897334236282814,0.034134676033309504
SLC46A1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
SLC46A1,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC46A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC47,mut_important,0.003617568164275499,0.012367292037313965,0.015927015954482468,0.017628551926391334,0.0033014392320105095
CCDC47,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC47,cnv_amp,0.0,0.0,0.0,0.0,0.0
ACSM4,mut_important,0.03292112912033904,0.05950320750270527,0.0005706732901432365,0.04206020409009523,0.03668120153540544
ACSM4,cnv_del,0.0,0.0,0.0,0.0,0.0
ACSM4,cnv_amp,0.0,0.0,0.0,0.0,0.0
TG,mut_important,0.1131550682528485,0.014223829336540525,0.07970635007604271,0.04276855579907475,0.1602680893250309
TG,cnv_del,0.029856878821610776,0.015613612236286633,0.013994001025688603,0.002237077171370067,0.02844650401751129
TG,cnv_amp,0.16626590086848772,0.1052794397585515,0.10680124750606888,0.05380628058191552,0.12363303486307005
ERMP1,mut_important,0.002184077187484351,0.006407706339362017,0.0,0.002026294848330991,0.024532136517582404
ERMP1,cnv_del,0.053407701047270904,0.026677224181381295,0.02052937867746328,0.001264829634571847,0.05028506174831957
ERMP1,cnv_amp,0.028142727857996576,0.018261901157066385,0.01822523079083636,0.0,0.0155965357379415
FZR1,mut_important,0.02243100647100568,0.03811055250927344,0.038867755464787566,0.010462063923943783,0.00915910520978103
FZR1,cnv_del,0.0,0.0,0.0,0.0,0.0
FZR1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SRC,mut_important,0.023556650879162692,0.029189494369653,0.014806702791349782,0.02433919954309226,0.0015604354946187756
SRC,cnv_del,0.0,0.0,0.0,0.0,0.0
SRC,cnv_amp,0.010367618403116046,0.013141869916804057,0.02321771637286138,0.013277700817967548,0.01947630304090499
OR51M1,mut_important,0.09275595787799869,0.07115942832930527,0.07852622951498292,0.06097824352482442,0.020572682554117615
OR51M1,cnv_del,0.04146678859453001,0.03418550458215068,0.03630329190734457,0.026277144608742205,0.013960192440175776
OR51M1,cnv_amp,0.07771506591538498,0.07649916974953296,0.07816656139453208,0.010794182913928882,0.12579712978650442
ICA1,mut_important,0.0,0.0,0.0,0.0,0.0
ICA1,cnv_del,0.00011578557139235465,0.028086612044184354,4.688275481154215e-05,0.0,0.03112922653509484
ICA1,cnv_amp,0.014303368457086045,0.0866021792676115,0.07410733893176501,0.04290150049721564,0.00047176760249578416
KRTAP10-9,mut_important,6.079777442646221e-05,4.0882651728392166e-05,6.9829292100473334e-06,0.0,5.092672872295639e-06
KRTAP10-9,cnv_del,0.0,0.0,0.0,0.0,0.0
KRTAP10-9,cnv_amp,0.0,0.0,0.0,0.0,0.0
CYP4V2,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
CYP4V2,cnv_del,0.0003074951935821122,0.0029311223953627777,0.0012767452460766024,0.00038635504878510596,0.001885611991367775
CYP4V2,cnv_amp,0.06272503759627829,0.03163565393797427,0.03274812174396508,0.0012405262694968116,0.018263424308304983
RNF121,mut_important,0.02065440101427863,0.00939656393463574,0.011131350680257371,0.015323931567174109,0.0
RNF121,cnv_del,0.056181316210367815,0.0280866120440447,0.006979507863131166,0.007046347171601028,0.011351847667461421
RNF121,cnv_amp,0.020321776066681757,0.0032273292543639784,0.020132797353279837,0.009687244191385187,0.015484246831066842
PRKCZ,mut_important,0.004504784259990316,0.060640610014232564,0.01760369533145661,0.023671328600745264,0.026760286593085544
PRKCZ,cnv_del,0.0018596773839641774,0.0006496630528649589,0.0012107479408914104,0.0049987824279722915,0.013117470837827468
PRKCZ,cnv_amp,0.044165778398402224,0.0229297168069272,0.04191262689122632,0.029478808582974084,0.03977697458253435
ZNF384,mut_important,0.021172849646876324,0.012697887335694769,0.015211436378279392,0.019708098924397923,0.031130865762928235
ZNF384,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF384,cnv_amp,0.0,0.0,0.0,0.0,0.0
SP1,mut_important,0.030756993101646746,0.03334518534450729,0.0038808258063149025,0.00040573867514519154,0.014568302824377034
SP1,cnv_del,0.0,0.0,0.0,0.0,0.0
SP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRDX1,mut_important,0.00023166362318744103,0.0007579121792976433,0.0003534679439356002,0.0008690529955519981,0.0003198385612229838
PRDX1,cnv_del,0.00429666548097394,0.02693108261225234,0.01567403567210327,0.015691887771376197,0.010608103664401002
PRDX1,cnv_amp,0.031728739821446944,0.03311510221715246,0.0014339197329668657,0.02636688577777701,0.0317751280727998
MYOZ1,mut_important,0.02374124213206978,9.944186202118997e-06,0.02459814286585157,0.024793094389242838,0.027160760636488982
MYOZ1,cnv_del,0.004527841982924264,0.015065981664343388,0.02282868428107315,0.03205841905588366,0.0037269391370925013
MYOZ1,cnv_amp,0.1234349909832195,0.06490581070396398,0.12486987984427714,0.11487905911190763,0.12712420518021353
SESTD1,mut_important,0.007815877293548382,0.01733490254652453,0.01683120143018962,0.017835128474795812,0.0
SESTD1,cnv_del,0.016815339890446375,0.01602068229989266,0.016480102858403744,0.017300676161940056,0.018797987874907437
SESTD1,cnv_amp,0.05279848782291938,0.02430604603105625,0.03914719309410575,0.019826069137698018,0.05098007779267778
SH3PXD2A,mut_important,0.0358567018192804,0.0812738831720208,0.07519273704745158,0.024011055016616902,0.003454173578469685
SH3PXD2A,cnv_del,0.002842365595535068,0.0062934119069664625,0.04613650378728338,0.048872885228972755,0.016906264455650723
SH3PXD2A,cnv_amp,0.013130894867308094,0.011900382400863907,0.004787295649460286,0.014462845411094952,0.01257021290670725
UBR7,mut_important,0.007044781509912997,0.0,0.007669043393095803,0.005825911746166255,0.010056999219088418
UBR7,cnv_del,0.0,0.0,0.0,0.0,0.0
UBR7,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDHR2,mut_important,0.005500473393721937,0.029870454338551785,0.011879988013878896,0.029173977169205636,0.03781918841764491
CDHR2,cnv_del,0.0002602917746636006,0.028362921368498478,0.00017166721984910642,0.0007642356024107691,0.03112922653509484
CDHR2,cnv_amp,0.04912653539293844,0.017189282494689453,0.03099729501044756,0.04675723255727146,0.02546980873733103
CWC15,mut_important,0.0,0.0,0.0,0.0,0.0
CWC15,cnv_del,0.01944696512174237,0.012840131629346642,0.01427261023476645,0.015814982685018308,0.006487098529448146
CWC15,cnv_amp,0.012355084316326355,0.03097761368004114,0.012497116989210652,0.02894850019869158,0.002749079268847623
SPATA5,mut_important,0.05922442622730946,0.009924680862941945,0.05622649912921826,0.035302429211474945,0.06377504885814499
SPATA5,cnv_del,0.03585702033228742,0.04757031942643678,0.04326824114787548,0.026164026641527935,0.031862632494534776
SPATA5,cnv_amp,0.018785567211058743,0.03954556446982011,0.024167366822944524,0.014191863387590516,0.02667893757581486
ANKRD31,mut_important,0.0,0.0,0.0,0.0,0.0
ANKRD31,cnv_del,0.019417734934766423,0.008992066447330744,0.0031258139214746256,0.02567164230422087,0.00859891824405989
ANKRD31,cnv_amp,0.028034672862112264,0.03707855689780361,0.012150916442502747,0.02808790090139339,0.01296173219625415
APOA1,mut_important,0.0,0.0,0.0,0.0,0.0
APOA1,cnv_del,0.01893123196278652,0.02997259989118013,0.005690446067122263,0.028110226987417355,0.007082080653833952
APOA1,cnv_amp,2.9719031481521647e-06,0.028086613696941196,0.014807805349181174,0.03029377153687416,0.002820724505137065
PZP,mut_important,0.03779059920023849,0.0094980141714191,0.012875944116516814,0.016102696828667693,0.004701454146044803
PZP,cnv_del,0.0,0.0,0.0,0.0,0.0
PZP,cnv_amp,0.0,0.0,0.0,0.0,0.0
BRIX1,mut_important,0.0,0.0,0.0,0.0,0.0
BRIX1,cnv_del,0.01422481734886059,0.02845714636381138,0.027758101727883608,0.0015492651721527213,0.018932496754258683
BRIX1,cnv_amp,0.0033988869741509702,0.041185049219016806,0.04151152984653544,0.029114773465675065,0.027401139842210414
RRAGD,mut_important,0.0,0.0,0.0,0.0,0.0
RRAGD,cnv_del,0.11900926064634323,0.11914813857709688,0.13427410637599135,0.08316945787471315,0.13240591187208434
RRAGD,cnv_amp,0.028605894985371742,0.028086616054433734,0.030401995874573273,0.0018063974793646788,0.033747479203640164
LHX2,mut_important,0.04019646372373013,0.013238742281236627,0.056578328664948455,0.025166623560640356,0.026730790788017444
LHX2,cnv_del,0.0,0.0,0.0,0.0,0.0
LHX2,cnv_amp,0.11162402253935629,0.056204030328424685,0.06882414876479122,0.02770494844216938,0.025005157136178735
GCH1,mut_important,0.028318275667277557,0.051092420071418614,0.04592345854678066,0.050323392857952474,0.06799521433416675
GCH1,cnv_del,0.0,0.0,0.0,0.0,0.0
GCH1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MAP4,mut_important,0.024990889126347844,0.0006811880222370402,0.03788887525467893,0.033115987127350636,0.008756911728866529
MAP4,cnv_del,0.017714611758066986,0.029587023918864037,0.003005564413254031,0.01962256038944807,0.0004001332244658487
MAP4,cnv_amp,0.014066707560824496,0.014198264387298955,0.013389222094382942,0.006456927445622598,0.0001313414766471502
SPR,mut_important,0.01383708474205034,0.002394666163991272,0.009978943185278175,0.02807636160566984,0.0010665050554628929
SPR,cnv_del,0.012625877566374469,0.001114471559241593,0.04239869764111891,0.01936317681811342,0.02822395236007572
SPR,cnv_amp,0.007031646060699186,0.014154043767554558,0.00670059700070561,0.007797630489728463,0.01266476657458822
RRAD,mut_important,0.04430675212425095,0.04848029728576268,0.01515916592276818,0.04578508861647947,0.06780581585338893
RRAD,cnv_del,0.0,0.0,0.0,0.0,0.0
RRAD,cnv_amp,0.0,0.0,0.0,0.0,0.0
RFFL,mut_important,0.04642297692832695,0.032264371256450874,0.015283950387805742,0.04831712878044361,0.015192811906711665
RFFL,cnv_del,0.0,0.0,0.0,0.0,0.0
RFFL,cnv_amp,0.0,0.0,0.0,0.0,0.0
MPP7,mut_important,0.02597523685262018,0.05019974049742512,0.014806702791349782,0.024538596925873866,0.020741839061485565
MPP7,cnv_del,0.0,0.014109634889080054,0.01414029892190303,0.0021648300516775624,0.0040573077708084635
MPP7,cnv_amp,0.03321129861489722,0.003769942781153253,0.026957671371064716,2.769731694838485e-05,0.007990548840005446
ZFYVE9,mut_important,0.014034392028498913,0.00875386825717304,0.02097643613395501,0.020517450258696533,0.035140395128996575
ZFYVE9,cnv_del,0.034785652068603914,0.02653388494402392,0.020587703854009428,0.012571667118082589,0.004002492460013678
ZFYVE9,cnv_amp,0.0,0.0,0.0,0.0,0.0
WDR37,mut_important,0.022754543306787434,0.014281399212931735,0.0004217337756625994,0.03655800671996178,0.02348585673139873
WDR37,cnv_del,0.042798047369535484,0.018417451747832585,0.01565237064878231,0.03603784674373483,0.014316102523212715
WDR37,cnv_amp,0.053639348480755196,0.07292327584661601,0.043850929691858644,0.06211027322043284,0.06296115791009162
NKX3-2,mut_important,0.010873756228824702,0.02749717785620993,0.017979701532871546,0.007328193360191932,0.0
NKX3-2,cnv_del,0.0003771114823425723,0.028362921368498478,0.027643481569204802,0.0017789967750003997,0.02184051772361389
NKX3-2,cnv_amp,0.03015074927457679,0.07218515268277942,0.015051286784247976,0.02130514423313804,0.051712641231439926
KCNAB2,mut_important,0.0006759922261999837,0.0,0.0042649728713076195,0.0011493124511846458,0.0009676228638461537
KCNAB2,cnv_del,0.0004803740820279561,0.017509245607177374,0.011155029864057179,0.0002859292360959211,0.015080469874833921
KCNAB2,cnv_amp,0.02933657519689082,0.02298910096835034,0.009928582208861392,0.018162986307753967,0.007259616859471579
ERCC5,mut_important,0.06482854782296674,0.06739871705732232,0.0005706732901432365,0.07455549386794966,0.056795449526914794
ERCC5,cnv_del,0.0,0.0,0.0,0.0,0.0
ERCC5,cnv_amp,0.0,0.0,0.0,0.0,0.0
DCPS,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
DCPS,cnv_del,0.0,0.0,0.0,0.0,0.0
DCPS,cnv_amp,0.0,0.0,0.0,0.0,0.0
FBXL14,mut_important,0.007200932530769126,0.0006811880222370402,0.0010200665828512781,0.0009070338603014396,0.0
FBXL14,cnv_del,0.0,0.0,0.0,0.0,0.0
FBXL14,cnv_amp,0.0,0.0,0.0,0.0,0.0
RGS22,mut_important,0.0,0.00014385231615191257,0.0004217337756625994,0.0008291178050198741,0.0006539170216273898
RGS22,cnv_del,0.011495157156278126,0.05617484132679608,0.042900410690994484,0.0022071594928295365,0.03394036704327289
RGS22,cnv_amp,0.11503809721411762,0.21367436473443496,0.08099547450682461,0.09561386388455821,0.15543547793285442
RAD51D,mut_important,0.0,0.0,0.0,0.0,0.0
RAD51D,cnv_del,0.021548234954209787,0.0006051659042597053,0.019050562037212504,0.023943816186398816,0.018381907597696666
