,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
BAHD1,mut_important,0.0,0.0,0.0,0.0,0.0
BAHD1,cnv_del,0.0,0.0,0.0,0.0,0.0
BAHD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
EXOSC9,mut_important,1.4553103e-09,0.00622175,0.00019703945,2.5646592e-12,0.0035347228
EXOSC9,cnv_del,1.4845466e-09,0.015076261,0.012677308,8.26099e-11,0.03461757
EXOSC9,cnv_amp,4.9768083e-09,0.06252082,0.01905947,2.9377238e-12,0.015325936
ZNF253,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF253,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF253,cnv_amp,0.0,0.0,0.0,0.0,0.0
CALML3,mut_important,0.0,0.0,0.0,0.0,0.0
CALML3,cnv_del,0.0,0.0,0.0,0.0,0.0
CALML3,cnv_amp,0.0,0.0,0.0,0.0,0.0
MTMR6,mut_important,0.0011416344,2.7599751e-06,0.000108399334,0.002977333,1.4553912e-05
MTMR6,cnv_del,0.019326368,0.00013881507,0.00019138424,0.022018665,7.660781e-05
MTMR6,cnv_amp,0.0062498627,3.679839e-05,0.0001422788,0.0035502154,1.823096e-05
MANEA,mut_important,1.3583102e-18,3.0199934e-17,3.15145e-15,4.8662758e-17,2.00348e-09
MANEA,cnv_del,3.3528572e-17,3.1025212e-15,7.121976e-14,3.108955e-14,1.2691214e-07
MANEA,cnv_amp,5.866764e-20,1.2180418e-17,5.030516e-16,5.7734646e-17,4.4095133e-10
BTBD6,mut_important,0.00803149,0.026465092,0.0,0.0047186296,0.00018339798
BTBD6,cnv_del,0.011086851,0.00902494,0.00059694855,0.0029990897,0.00021322281
BTBD6,cnv_amp,0.038781777,0.03415809,0.03152137,0.032687746,0.00018860397
VEGFB,mut_important,0.018694984,0.0005512457,0.08779345,0.06485508,0.020911092
VEGFB,cnv_del,0.010916977,5.429015e-05,0.0043529044,0.02860125,0.002288903
VEGFB,cnv_amp,0.05438782,0.00066735514,0.093713365,0.2167642,0.026795814
ELAC1,mut_important,0.0,0.0,0.0,0.0,0.0
ELAC1,cnv_del,0.0,0.0,0.0,0.0,0.0
ELAC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ENKUR,mut_important,0.0,0.0,0.0,0.0,0.0
ENKUR,cnv_del,0.0,0.0,0.0,0.0,0.0
ENKUR,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZSWIM2,mut_important,0.0,0.0,0.0,0.0,0.0
ZSWIM2,cnv_del,0.0,0.0,0.0,0.0,0.0
ZSWIM2,cnv_amp,0.0,0.0,0.0,0.0,0.0
BTAF1,mut_important,0.0,0.0,0.0,0.0,0.0
BTAF1,cnv_del,0.0,0.0,0.0,0.0,0.0
BTAF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM86B,mut_important,1.2446334e-09,1.3272771e-17,3.2932393e-17,0.0,5.0753273e-32
TMEM86B,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM86B,cnv_amp,3.2624399e-09,2.4792049e-15,8.735616e-14,5.3067784e-38,9.024134e-31
AHSA1,mut_important,0.0,0.0,0.0,0.0,0.0
AHSA1,cnv_del,0.0,0.0,0.0,0.0,0.0
AHSA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TSC1,mut_important,0.0050906744,0.014802068,0.22027105,6.0046223e-05,0.05756761
TSC1,cnv_del,0.0016220536,0.0010676862,0.025099322,0.0002717775,2.1877107e-05
TSC1,cnv_amp,0.00030066248,0.017361585,0.06852477,0.0007191275,0.002419298
METTL7B,mut_important,0.0,0.0,0.0,0.0,0.0
METTL7B,cnv_del,0.0,0.0,0.0,0.0,0.0
METTL7B,cnv_amp,0.0,0.0,0.0,0.0,0.0
DOLK,mut_important,0.0,0.0,0.0,0.0,0.0
DOLK,cnv_del,0.0,0.0,0.0,0.0,0.0
DOLK,cnv_amp,0.0,0.0,0.0,0.0,0.0
SUCLG2,mut_important,3.999341e-06,7.73377e-32,2.1116301e-07,2.619667e-36,5.8806346e-25
SUCLG2,cnv_del,3.417373e-06,3.0980746e-31,9.721381e-07,9.435204e-35,6.2064854e-25
SUCLG2,cnv_amp,3.9178576e-06,1.6881183e-31,2.3218942e-09,1.1346276e-35,3.5123194e-25
CCDC28B,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC28B,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC28B,cnv_amp,0.0,0.0,0.0,0.0,0.0
VAMP1,mut_important,0.0021812543,0.00048451414,0.0,2.6377283e-17,3.7400194e-17
VAMP1,cnv_del,0.004340846,0.00036607508,5.054669e-09,1.4847048e-17,1.7961449e-16
VAMP1,cnv_amp,0.051845446,0.012547717,5.733666e-07,3.3685988e-15,5.9840464e-15
AMPD1,mut_important,9.860009e-18,7.506627e-32,1.8941792e-21,1.483861e-18,4.397274e-19
AMPD1,cnv_del,4.3047584e-20,2.737942e-33,2.251265e-22,8.324434e-21,6.622092e-23
AMPD1,cnv_amp,1.8863844e-18,5.460296e-32,2.765346e-20,1.2052379e-18,4.027679e-19
FCRL1,mut_important,0.0,0.0,0.0,0.0,0.0
FCRL1,cnv_del,0.0,0.0,0.0,0.0,0.0
FCRL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
IRX1,mut_important,0.0,0.0,0.0,0.0,0.0
IRX1,cnv_del,0.0,0.0,0.0,0.0,0.0
IRX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
EXOC2,mut_important,0.02812808,0.0039664935,0.015285498,0.00015591164,0.0319063
EXOC2,cnv_del,0.21683498,0.14571644,0.0989562,0.0029208018,0.40832818
EXOC2,cnv_amp,0.021388516,0.020586532,0.021191416,0.00027888364,0.06724546
HYAL3,mut_important,5.520779e-15,0.0,2.1506778e-13,2.887042e-18,1.183282e-38
HYAL3,cnv_del,1.7954227e-16,0.0,3.513721e-14,7.19813e-18,2.39424e-38
HYAL3,cnv_amp,3.2004172e-15,0.0,1.3028558e-12,1.0776818e-16,3.307685e-37
NCOA4,mut_important,0.0,0.0,0.0,0.0,0.0
NCOA4,cnv_del,0.0,0.0,0.0,0.0,0.0
NCOA4,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC83,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC83,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC83,cnv_amp,0.0,0.0,0.0,0.0,0.0
E2F7,mut_important,0.014994247,0.0019068992,0.00033786654,0.0025843286,0.0011765391
E2F7,cnv_del,0.0753317,0.009708794,0.010543483,0.018660404,0.0012844406
E2F7,cnv_amp,0.04019817,0.0107105365,0.0033250684,0.018060805,0.01308998
SKI,mut_important,2.766382e-13,0.001011319,9.1053076e-10,2.6491656e-05,1.8975347e-06
SKI,cnv_del,1.087317e-12,0.00022278467,2.2636618e-07,0.00066366926,1.14892955e-05
SKI,cnv_amp,4.752125e-12,0.011214449,2.0058446e-08,0.00048325164,2.922965e-05
NIPAL1,mut_important,5.5702746e-24,5.4372816e-27,2.1035667e-06,2.6037744e-33,5.546852e-26
NIPAL1,cnv_del,3.0566066e-23,3.6081735e-27,1.4012651e-06,9.73065e-33,6.4041965e-26
NIPAL1,cnv_amp,2.0790492e-22,2.9407687e-26,1.3194808e-06,8.121992e-32,4.0548932e-25
DAPL1,mut_important,0.0,0.0,0.0,0.0,0.0
DAPL1,cnv_del,0.0,0.0,0.0,0.0,0.0
DAPL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
USP19,mut_important,0.2267782,0.061818928,0.08650802,0.0709526,0.054985955
USP19,cnv_del,0.029536802,0.0049794866,0.011074773,0.0068985065,0.011483261
USP19,cnv_amp,0.07951431,0.0047217114,0.023699772,0.018281056,0.04820608
ZNF214,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF214,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF214,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM128,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM128,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM128,cnv_amp,0.0,0.0,0.0,0.0,0.0
EIF2B2,mut_important,0.00019641627,2.5033669e-05,4.6055126e-23,0.00012890382,2.6625857e-23
EIF2B2,cnv_del,0.00019130745,0.00021713924,1.1902128e-21,4.2482887e-05,7.992885e-25
EIF2B2,cnv_amp,0.00011386945,0.00055047614,5.182177e-20,0.00021882867,1.6011896e-24
CTCF,mut_important,0.030597532,0.035957135,0.10409133,0.0029552747,0.004172236
CTCF,cnv_del,0.10595202,0.071732335,0.17210431,0.02351788,0.034340113
CTCF,cnv_amp,0.019086054,0.018044809,0.04798206,0.00013055356,0.0011781526
BACE2,mut_important,0.0,0.0,0.0,0.0,0.0
BACE2,cnv_del,0.0,0.0,0.0,0.0,0.0
BACE2,cnv_amp,0.0,0.0,0.0,0.0,0.0
VPS18,mut_important,0.0,0.0,0.0,0.0,0.0
VPS18,cnv_del,0.0,0.0,0.0,0.0,0.0
VPS18,cnv_amp,0.0,0.0,0.0,0.0,0.0
ESPNL,mut_important,0.0,0.0,0.0,0.0,0.0
ESPNL,cnv_del,0.0,0.0,0.0,0.0,0.0
ESPNL,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF416,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF416,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF416,cnv_amp,0.0,0.0,0.0,0.0,0.0
UEVLD,mut_important,0.0,0.0,0.0,0.0,0.0
UEVLD,cnv_del,0.0,0.0,0.0,0.0,0.0
UEVLD,cnv_amp,0.0,0.0,0.0,0.0,0.0
SMYD1,mut_important,0.0,0.0,0.0,0.0,0.0
SMYD1,cnv_del,0.0,0.0,0.0,0.0,0.0
SMYD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FUT1,mut_important,0.0,0.0,0.0,0.0,0.0
FUT1,cnv_del,0.0,0.0,0.0,0.0,0.0
FUT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZBTB45,mut_important,0.0,0.0,0.0,0.0,0.0
ZBTB45,cnv_del,0.0,0.0,0.0,0.0,0.0
ZBTB45,cnv_amp,0.0,0.0,0.0,0.0,0.0
FNDC8,mut_important,0.0,0.0,0.0,0.0,0.0
FNDC8,cnv_del,0.0,0.0,0.0,0.0,0.0
FNDC8,cnv_amp,0.0,0.0,0.0,0.0,0.0
ACBD3,mut_important,0.0112159215,0.011389393,0.0063452455,0.0,0.022450505
ACBD3,cnv_del,0.067222156,0.0652199,0.03610074,0.09026804,0.0824853
ACBD3,cnv_amp,0.049931414,0.07520009,0.052031383,0.088598944,0.12461401
ISCU,mut_important,0.0,0.0,0.0,0.0,0.0
ISCU,cnv_del,0.0,0.0,0.0,0.0,0.0
ISCU,cnv_amp,0.0,0.0,0.0,0.0,0.0
LPGAT1,mut_important,1.909544e-13,1.2187266e-16,0.0011115776,4.6421075e-23,6.7327645e-22
LPGAT1,cnv_del,2.4401584e-14,3.7670454e-16,0.002979685,8.812127e-20,2.5696093e-21
LPGAT1,cnv_amp,1.5165508e-13,5.0908154e-15,0.019450987,1.7940816e-19,2.388752e-20
TARS2,mut_important,0.00034676085,1.1754459e-05,0.00011669111,5.617117e-15,2.1488732e-07
TARS2,cnv_del,0.0,0.0,0.0,0.0,0.0
TARS2,cnv_amp,0.02407017,0.00018995747,0.0035534087,9.139006e-14,5.3520025e-06
YIF1A,mut_important,6.2316055e-08,7.8709665e-05,0.0006440576,0.00010989314,1.1168123e-09
YIF1A,cnv_del,0.0,0.0,0.0,0.0,0.0
YIF1A,cnv_amp,2.2118788e-06,0.00049800676,0.0031912355,0.0016784656,2.9644214e-08
TLX1,mut_important,0.0,0.0,0.0,0.0,0.0
TLX1,cnv_del,0.0,0.0,0.0,0.0,0.0
TLX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CADM4,mut_important,0.0,0.0,0.0,0.0,0.0
CADM4,cnv_del,0.0,0.0,0.0,0.0,0.0
CADM4,cnv_amp,0.0,0.0,0.0,0.0,0.0
SALL1,mut_important,0.017113922,1.758036e-31,0.019226013,2.4031057e-20,5.6104244e-31
SALL1,cnv_del,0.0033094452,5.486878e-32,0.0021815111,1.9533376e-20,5.874104e-30
SALL1,cnv_amp,0.00023953825,2.964426e-34,0.0004949956,1.3470396e-21,5.1299904e-31
SLC1A3,mut_important,4.4441859e-10,3.8348553e-13,5.245441e-09,1.3029814e-08,2.7426772e-06
SLC1A3,cnv_del,2.1338072e-10,1.4382674e-13,1.1465239e-09,4.741299e-09,4.6363876e-08
SLC1A3,cnv_amp,9.796548e-09,1.8145522e-11,4.795056e-08,3.4797426e-07,5.6193938e-05
GLT6D1,mut_important,0.0,0.0,0.0,0.0,0.0
GLT6D1,cnv_del,0.0,0.0,0.0,0.0,0.0
GLT6D1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MBD4,mut_important,2.1035628e-13,3.235857e-19,2.2475808e-18,6.445736e-13,4.5520818e-14
MBD4,cnv_del,3.0132708e-13,5.909322e-19,1.8308465e-17,2.3589763e-12,6.1097123e-14
MBD4,cnv_amp,7.112402e-13,4.0104942e-18,4.766739e-16,1.6089302e-10,8.0644736e-13
NRBP1,mut_important,0.0034766283,0.00064776646,0.022658018,4.850087e-07,0.00040723136
NRBP1,cnv_del,0.00012782098,0.0,0.0011540939,8.173125e-09,0.00038404806
NRBP1,cnv_amp,0.002368921,0.0014482258,0.020486683,1.7306095e-07,0.007936775
RALGPS1,mut_important,0.0,0.0,0.0,0.0,0.0
RALGPS1,cnv_del,0.0,0.0,0.0,0.0,0.0
RALGPS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DTD1,mut_important,0.0,0.0,0.0,0.0,0.0
DTD1,cnv_del,0.0,0.0,0.0,0.0,0.0
DTD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAJC24,mut_important,0.0,0.0,0.0,0.0,0.0
DNAJC24,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAJC24,cnv_amp,0.0,0.0,0.0,0.0,0.0
ICA1,mut_important,0.0,0.0,0.0,0.0,0.0
ICA1,cnv_del,0.0,0.0,0.0,0.0,0.0
ICA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC39A6,mut_important,2.1577787e-05,4.255851e-23,0.011411078,1.1391254e-10,4.0450416e-09
SLC39A6,cnv_del,2.0846533e-06,3.7177882e-23,0.0024111783,1.1832154e-11,8.856104e-10
SLC39A6,cnv_amp,1.1203966e-05,3.6669376e-23,0.009695884,5.5947486e-11,3.53536e-09
ZNF324,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF324,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF324,cnv_amp,0.0,0.0,0.0,0.0,0.0
PYY,mut_important,8.885417e-05,0.005396136,0.0037266521,0.0001361087,0.008955657
PYY,cnv_del,8.863562e-05,0.25261968,0.071319014,0.026308252,0.112099275
PYY,cnv_amp,0.00017279186,0.01699866,0.0023125098,0.003927543,0.06929964
METAP2,mut_important,0.0,0.0,0.0,0.0,0.0
METAP2,cnv_del,0.0,0.0,0.0,0.0,0.0
METAP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
EBF3,mut_important,0.0,0.0,0.0,0.0,0.0
EBF3,cnv_del,0.0,0.0,0.0,0.0,0.0
EBF3,cnv_amp,0.0,0.0,0.0,0.0,0.0
GALP,mut_important,0.0,0.0,0.0,0.0,0.0
GALP,cnv_del,0.0,0.0,0.0,0.0,0.0
GALP,cnv_amp,0.0,0.0,0.0,0.0,0.0
RC3H1,mut_important,0.0,0.0,0.0,0.0,0.0
RC3H1,cnv_del,0.0,0.0,0.0,0.0,0.0
RC3H1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ELMOD3,mut_important,0.0,0.0,0.0,0.0,0.0
ELMOD3,cnv_del,0.0,0.0,0.0,0.0,0.0
ELMOD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
TP53BP2,mut_important,0.07597975,0.09902246,0.038982205,0.074994914,0.11141185
TP53BP2,cnv_del,0.124934055,0.1253987,0.06976644,0.053284533,0.0918942
TP53BP2,cnv_amp,0.0756179,0.051913124,0.03269395,0.034033753,0.09997326
DCP1B,mut_important,7.3877515e-11,5.6640387e-12,3.913607e-25,2.737672e-25,8.65278e-24
DCP1B,cnv_del,2.709003e-11,1.2058582e-12,2.4045462e-25,2.772063e-25,3.1324902e-25
DCP1B,cnv_amp,4.597953e-09,8.954243e-10,1.0937935e-23,2.0806061e-23,2.4336874e-22
TMEM100,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM100,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM100,cnv_amp,0.0,0.0,0.0,0.0,0.0
FGFR1OP2,mut_important,0.0045460784,0.0054057096,2.5803429e-05,1.3962013e-05,0.00048224942
FGFR1OP2,cnv_del,0.020287216,0.0013848392,0.0003552873,4.6444267e-05,0.00021445568
FGFR1OP2,cnv_amp,0.06679547,0.025986528,0.0018688197,0.00020537312,0.0045132777
PLEKHG3,mut_important,0.0,0.0,0.0,0.0,0.0
PLEKHG3,cnv_del,0.0,0.0,0.0,0.0,0.0
PLEKHG3,cnv_amp,0.0,0.0,0.0,0.0,0.0
NEK8,mut_important,0.0,0.0,0.0,0.0,0.0
NEK8,cnv_del,0.0,0.0,0.0,0.0,0.0
NEK8,cnv_amp,0.0,0.0,0.0,0.0,0.0
LIN7C,mut_important,8.463063e-08,1.04826985e-14,9.533389e-31,6.3422552e-27,4.2299213e-08
LIN7C,cnv_del,2.0756597e-06,1.2990739e-14,1.21308835e-30,3.5182652e-25,3.1276826e-08
LIN7C,cnv_amp,0.0004747979,1.8371957e-11,9.065931e-29,8.025486e-24,4.0068488e-05
OR5I1,mut_important,0.0,0.0,0.0,0.0,0.0
OR5I1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5I1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DPCR1,mut_important,0.0,0.0,0.0,0.0,0.0
DPCR1,cnv_del,0.0,0.0,0.0,0.0,0.0
DPCR1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RC3H2,mut_important,0.0,0.0,0.0,0.0,0.0
RC3H2,cnv_del,0.0,0.0,0.0,0.0,0.0
RC3H2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SS18L1,mut_important,0.0,0.0,0.0,0.0,0.0
SS18L1,cnv_del,0.0,0.0,0.0,0.0,0.0
SS18L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MBD2,mut_important,0.0027512682,0.03280402,0.07612342,0.0008750735,0.020910708
MBD2,cnv_del,0.041898392,0.16101518,0.1975625,0.012326481,0.13857049
MBD2,cnv_amp,0.00322817,0.016296936,0.020281216,5.1686317e-07,0.008594708
SRA1,mut_important,0.0,0.0,0.0,0.0,0.0
SRA1,cnv_del,0.0,0.0,0.0,0.0,0.0
SRA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GINS1,mut_important,3.3151663e-13,3.8187215e-18,2.4529136e-17,1.2800031e-17,5.975276e-25
GINS1,cnv_del,9.428912e-14,2.0083007e-17,1.4957239e-17,3.529627e-18,4.8628482e-25
GINS1,cnv_amp,2.9579664e-14,3.7350273e-16,3.495038e-16,1.802453e-15,1.246881e-23
PLEKHF1,mut_important,0.0,0.0,0.0,0.0,0.0
PLEKHF1,cnv_del,0.0,0.0,0.0,0.0,0.0
PLEKHF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
NR3C1,mut_important,0.0011023205,0.0006696407,0.0007971971,0.00095607474,0.0002602418
NR3C1,cnv_del,0.0031972898,0.00041115104,0.0046658753,0.00042595598,0.0009384197
NR3C1,cnv_amp,0.019165576,0.0015946954,0.019007677,0.037859395,0.009707492
GNGT1,mut_important,0.009333176,0.04348746,0.03014563,0.008878217,0.09223562
GNGT1,cnv_del,0.0014069425,0.0019639398,0.00032227504,0.00018462364,0.0011624232
GNGT1,cnv_amp,0.35692585,0.056481875,0.07289322,0.0041941265,0.19104442
CBL,mut_important,0.05813806,0.14318809,0.11490604,0.11754787,0.07394617
CBL,cnv_del,0.051630687,0.26774958,0.089829564,0.051647488,0.08568231
CBL,cnv_amp,0.01491297,0.024334295,0.06764396,0.0069280826,0.011285285
ZBTB24,mut_important,0.0,0.0,0.0,0.0,0.0
ZBTB24,cnv_del,0.0,0.0,0.0,0.0,0.0
ZBTB24,cnv_amp,0.0,0.0,0.0,0.0,0.0
PHF12,mut_important,0.0,0.0,0.0,0.0,0.0
PHF12,cnv_del,0.0,0.0,0.0,0.0,0.0
PHF12,cnv_amp,0.0,0.0,0.0,0.0,0.0
CKMT2,mut_important,6.245772e-15,0.0,2.008194e-17,1.9763773e-32,1.3749607e-14
CKMT2,cnv_del,3.0948836e-14,0.0,2.4691876e-16,9.7226605e-31,1.3332898e-13
CKMT2,cnv_amp,3.2855452e-16,0.0,2.6460987e-18,2.3713626e-33,9.461401e-16
PCSK1,mut_important,1.3388051e-15,9.479835e-08,4.124253e-11,4.021665e-05,4.2861464e-07
PCSK1,cnv_del,2.8072677e-15,1.0339796e-07,1.1510261e-10,6.111709e-05,1.2808079e-06
PCSK1,cnv_amp,1.38559684e-17,3.3400066e-10,4.466608e-13,5.7697815e-07,3.225809e-09
OR5A2,mut_important,0.0,0.0,0.0,0.0,0.0
OR5A2,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5A2,cnv_amp,0.0,0.0,0.0,0.0,0.0
BLM,mut_important,0.15198185,0.044972226,0.07536476,0.04929871,0.17778285
BLM,cnv_del,0.012470064,0.0056887167,0.04266776,0.026688077,0.07538077
BLM,cnv_amp,0.05582954,0.032489188,0.03886184,0.02217848,0.027271912
CDADC1,mut_important,0.0,0.0,0.0,0.0,0.0
CDADC1,cnv_del,0.0,0.0,0.0,0.0,0.0
CDADC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
STXBP4,mut_important,0.0,0.0,0.0,0.0,0.0
STXBP4,cnv_del,0.0,0.0,0.0,0.0,0.0
STXBP4,cnv_amp,0.0,0.0,0.0,0.0,0.0
AURKC,mut_important,0.0,0.0,0.0,0.0,0.0
AURKC,cnv_del,0.0,0.0,0.0,0.0,0.0
AURKC,cnv_amp,0.0,0.0,0.0,0.0,0.0
NAIF1,mut_important,0.0,0.0,0.0,0.0,0.0
NAIF1,cnv_del,0.0,0.0,0.0,0.0,0.0
NAIF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CALR,mut_important,0.082603894,0.12177524,0.0011223003,0.00096953806,0.10452925
CALR,cnv_del,0.0045115952,0.0011901907,1.20508785e-05,2.741109e-05,0.0006408914
CALR,cnv_amp,0.112925306,0.13401732,0.003997587,2.282474e-05,0.082959436
HRG,mut_important,0.06182926,0.028526291,0.019622192,0.064717874,0.00062393805
HRG,cnv_del,0.027441217,0.0020274443,0.0048518945,0.017979145,0.002532747
HRG,cnv_amp,0.31861413,0.00660831,0.028609272,0.0679106,0.046169575
WBP1,mut_important,0.0,0.0,0.0,0.0,0.0
WBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
WBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MFSD11,mut_important,0.0,0.0,0.0,0.0,0.0
MFSD11,cnv_del,0.0,0.0,0.0,0.0,0.0
MFSD11,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCTD7,mut_important,0.004091003,5.8153935e-05,0.006003458,0.0024826156,0.0047978004
KCTD7,cnv_del,0.004166748,0.0002536711,0.0012712366,0.0,0.006789107
KCTD7,cnv_amp,0.119410016,0.019710945,0.16209024,0.020008406,0.3767965
ACAP3,mut_important,0.0,0.0,0.0,0.0,0.0
ACAP3,cnv_del,0.0,0.0,0.0,0.0,0.0
ACAP3,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR2M2,mut_important,0.0,0.0,0.0,0.0,0.0
OR2M2,cnv_del,0.0,0.0,0.0,0.0,0.0
OR2M2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PCMTD1,mut_important,0.0,0.0,0.0,0.0,0.0
PCMTD1,cnv_del,0.0,0.0,0.0,0.0,0.0
PCMTD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GNRHR,mut_important,9.022157e-14,0.021372665,1.8110924e-11,2.0808238e-13,1.02185964e-19
GNRHR,cnv_del,5.623258e-13,0.02990763,1.1979197e-11,7.874454e-12,1.4974504e-19
GNRHR,cnv_amp,1.4093911e-13,0.0706706,1.2635705e-10,4.39742e-13,1.0268554e-21
SLC44A1,mut_important,0.0048610363,1.7044911e-09,0.0014155282,3.314899e-22,1.9999227e-10
SLC44A1,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC44A1,cnv_amp,0.047576923,2.42422e-07,0.0095124515,2.1449312e-18,1.5464478e-08
KLHDC8A,mut_important,0.0,0.0,0.0,0.0,0.0
KLHDC8A,cnv_del,0.0,0.0,0.0,0.0,0.0
KLHDC8A,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAJB7,mut_important,0.0,0.0,0.0,0.0,0.0
DNAJB7,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAJB7,cnv_amp,0.0,0.0,0.0,0.0,0.0
TPP2,mut_important,0.012661722,0.13112965,0.0005372279,0.06779957,0.020391718
TPP2,cnv_del,1.2403501,1.6025329,0.3257231,1.6666491,1.4379886
TPP2,cnv_amp,0.14431806,0.29038447,0.1846068,0.12835664,0.299461
MRPL33,mut_important,0.0,0.0,0.0,0.0,0.0
MRPL33,cnv_del,0.0036703937,0.0038732183,6.8500077e-07,5.7670118e-06,0.00020566199
MRPL33,cnv_amp,0.008814154,0.010398166,2.901663e-07,0.00012914391,0.0035413133
VAV1,mut_important,0.29353517,0.265503,0.32883933,0.2775987,0.39536768
VAV1,cnv_del,0.19317257,0.45901024,0.31136674,0.4501581,0.19729643
VAV1,cnv_amp,0.034938827,0.13521679,0.1929056,0.027148701,0.050015286
KLHL8,mut_important,0.0,0.0,0.0,0.0,0.0
KLHL8,cnv_del,0.0,0.0,0.0,0.0,0.0
KLHL8,cnv_amp,0.0,0.0,0.0,0.0,0.0
GCLM,mut_important,0.0,0.0,0.0,0.0,0.0
GCLM,cnv_del,3.1212289e-13,1.1256659e-19,1.9988683e-23,3.656664e-10,1.5232707e-19
GCLM,cnv_amp,2.4088274e-15,1.071965e-24,2.4228374e-25,7.90448e-13,4.2386483e-21
ST8SIA2,mut_important,3.0331535e-16,1.49695625e-05,0.00010738821,1.5079428e-17,1.6266404e-05
ST8SIA2,cnv_del,2.425783e-16,9.376725e-08,1.0878928e-05,1.8780645e-16,7.346081e-07
ST8SIA2,cnv_amp,9.2224616e-17,4.3067536e-07,8.603829e-08,2.1975218e-17,7.935546e-07
CREBBP,mut_important,0.104194395,0.024112962,0.023926882,0.16169366,0.36264968
CREBBP,cnv_del,0.0,0.0,0.0,0.0,0.0
CREBBP,cnv_amp,0.12331649,0.3456642,0.40549755,0.31260976,1.0156255
LIMA1,mut_important,0.0,0.0,0.0,0.0,0.0
LIMA1,cnv_del,0.0,0.0,0.0,0.0,0.0
LIMA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GMCL1,mut_important,0.0,0.0,0.0,0.0,0.0
GMCL1,cnv_del,0.0,0.0,0.0,0.0,0.0
GMCL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM215,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM215,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM215,cnv_amp,0.0,0.0,0.0,0.0,0.0
UST,mut_important,2.771014e-25,1.429552e-23,2.4699294e-17,1.535014e-20,5.7725393e-28
UST,cnv_del,6.6401026e-24,2.1282883e-21,6.844263e-16,4.4144778e-20,8.917591e-28
