,,0,1
PDCL3,cnv_del,PDCL3,cnv_del
PDCL3,cnv_amp,PDCL3,cnv_amp
BRD3,mut_important,BRD3,mut_important
BRD3,cnv_del,BRD3,cnv_del
BRD3,cnv_amp,BRD3,cnv_amp
MAGI2,mut_important,MAGI2,mut_important
MAGI2,cnv_del,MAGI2,cnv_del
MAGI2,cnv_amp,MAGI2,cnv_amp
NDUFB2,mut_important,NDUFB2,mut_important
NDUFB2,cnv_del,NDUFB2,cnv_del
NDUFB2,cnv_amp,NDUFB2,cnv_amp
GTF2H2,mut_important,GTF2H2,mut_important
GTF2H2,cnv_del,GTF2H2,cnv_del
GTF2H2,cnv_amp,GTF2H2,cnv_amp
COMMD8,mut_important,COMMD8,mut_important
COMMD8,cnv_del,COMMD8,cnv_del
COMMD8,cnv_amp,COMMD8,cnv_amp
NFKBIB,mut_important,NFKBIB,mut_important
NFKBIB,cnv_del,NFKBIB,cnv_del
NFKBIB,cnv_amp,NFKBIB,cnv_amp
XPOT,mut_important,XPOT,mut_important
XPOT,cnv_del,XPOT,cnv_del
XPOT,cnv_amp,XPOT,cnv_amp
NAGA,mut_important,NAGA,mut_important
NAGA,cnv_del,NAGA,cnv_del
NAGA,cnv_amp,NAGA,cnv_amp
ZNF596,mut_important,ZNF596,mut_important
ZNF596,cnv_del,ZNF596,cnv_del
ZNF596,cnv_amp,ZNF596,cnv_amp
ERMP1,mut_important,ERMP1,mut_important
ERMP1,cnv_del,ERMP1,cnv_del
ERMP1,cnv_amp,ERMP1,cnv_amp
MRAP2,mut_important,MRAP2,mut_important
MRAP2,cnv_del,MRAP2,cnv_del
MRAP2,cnv_amp,MRAP2,cnv_amp
BRAF,mut_important,BRAF,mut_important
BRAF,cnv_del,BRAF,cnv_del
BRAF,cnv_amp,BRAF,cnv_amp
GNPAT,mut_important,GNPAT,mut_important
GNPAT,cnv_del,GNPAT,cnv_del
GNPAT,cnv_amp,GNPAT,cnv_amp
OR51I2,mut_important,OR51I2,mut_important
OR51I2,cnv_del,OR51I2,cnv_del
OR51I2,cnv_amp,OR51I2,cnv_amp
ATP13A2,mut_important,ATP13A2,mut_important
ATP13A2,cnv_del,ATP13A2,cnv_del
ATP13A2,cnv_amp,ATP13A2,cnv_amp
MUTYH,mut_important,MUTYH,mut_important
MUTYH,cnv_del,MUTYH,cnv_del
MUTYH,cnv_amp,MUTYH,cnv_amp
TBC1D14,mut_important,TBC1D14,mut_important
TBC1D14,cnv_del,TBC1D14,cnv_del
TBC1D14,cnv_amp,TBC1D14,cnv_amp
RAD51C,mut_important,RAD51C,mut_important
RAD51C,cnv_del,RAD51C,cnv_del
RAD51C,cnv_amp,RAD51C,cnv_amp
PELI3,mut_important,PELI3,mut_important
PELI3,cnv_del,PELI3,cnv_del
PELI3,cnv_amp,PELI3,cnv_amp
DDX54,mut_important,DDX54,mut_important
DDX54,cnv_del,DDX54,cnv_del
DDX54,cnv_amp,DDX54,cnv_amp
FAM24A,mut_important,FAM24A,mut_important
FAM24A,cnv_del,FAM24A,cnv_del
FAM24A,cnv_amp,FAM24A,cnv_amp
ETV3L,mut_important,ETV3L,mut_important
ETV3L,cnv_del,ETV3L,cnv_del
ETV3L,cnv_amp,ETV3L,cnv_amp
ELF3,mut_important,ELF3,mut_important
ELF3,cnv_del,ELF3,cnv_del
ELF3,cnv_amp,ELF3,cnv_amp
KCTD6,mut_important,KCTD6,mut_important
KCTD6,cnv_del,KCTD6,cnv_del
KCTD6,cnv_amp,KCTD6,cnv_amp
DNPEP,mut_important,DNPEP,mut_important
DNPEP,cnv_del,DNPEP,cnv_del
DNPEP,cnv_amp,DNPEP,cnv_amp
RER1,mut_important,RER1,mut_important
RER1,cnv_del,RER1,cnv_del
RER1,cnv_amp,RER1,cnv_amp
HNRNPA1L2,mut_important,HNRNPA1L2,mut_important
HNRNPA1L2,cnv_del,HNRNPA1L2,cnv_del
HNRNPA1L2,cnv_amp,HNRNPA1L2,cnv_amp
VIL1,mut_important,VIL1,mut_important
VIL1,cnv_del,VIL1,cnv_del
VIL1,cnv_amp,VIL1,cnv_amp
TRAPPC6A,mut_important,TRAPPC6A,mut_important
TRAPPC6A,cnv_del,TRAPPC6A,cnv_del
TRAPPC6A,cnv_amp,TRAPPC6A,cnv_amp
NR1H2,mut_important,NR1H2,mut_important
NR1H2,cnv_del,NR1H2,cnv_del
NR1H2,cnv_amp,NR1H2,cnv_amp
DCLRE1B,mut_important,DCLRE1B,mut_important
DCLRE1B,cnv_del,DCLRE1B,cnv_del
DCLRE1B,cnv_amp,DCLRE1B,cnv_amp
ANO8,mut_important,ANO8,mut_important
ANO8,cnv_del,ANO8,cnv_del
ANO8,cnv_amp,ANO8,cnv_amp
SPATS2,mut_important,SPATS2,mut_important
SPATS2,cnv_del,SPATS2,cnv_del
SPATS2,cnv_amp,SPATS2,cnv_amp
ZRANB1,mut_important,ZRANB1,mut_important
ZRANB1,cnv_del,ZRANB1,cnv_del
ZRANB1,cnv_amp,ZRANB1,cnv_amp
ING2,mut_important,ING2,mut_important
ING2,cnv_del,ING2,cnv_del
ING2,cnv_amp,ING2,cnv_amp
RWDD3,mut_important,RWDD3,mut_important
RWDD3,cnv_del,RWDD3,cnv_del
RWDD3,cnv_amp,RWDD3,cnv_amp
MBP,mut_important,MBP,mut_important
MBP,cnv_del,MBP,cnv_del
MBP,cnv_amp,MBP,cnv_amp
CUX1,mut_important,CUX1,mut_important
CUX1,cnv_del,CUX1,cnv_del
CUX1,cnv_amp,CUX1,cnv_amp
PACRGL,mut_important,PACRGL,mut_important
PACRGL,cnv_del,PACRGL,cnv_del
PACRGL,cnv_amp,PACRGL,cnv_amp
ACAD11,mut_important,ACAD11,mut_important
ACAD11,cnv_del,ACAD11,cnv_del
ACAD11,cnv_amp,ACAD11,cnv_amp
CCDC148,mut_important,CCDC148,mut_important
CCDC148,cnv_del,CCDC148,cnv_del
CCDC148,cnv_amp,CCDC148,cnv_amp
TMPRSS9,mut_important,TMPRSS9,mut_important
TMPRSS9,cnv_del,TMPRSS9,cnv_del
TMPRSS9,cnv_amp,TMPRSS9,cnv_amp
PRKCB,mut_important,PRKCB,mut_important
PRKCB,cnv_del,PRKCB,cnv_del
PRKCB,cnv_amp,PRKCB,cnv_amp
ZBTB2,mut_important,ZBTB2,mut_important
ZBTB2,cnv_del,ZBTB2,cnv_del
ZBTB2,cnv_amp,ZBTB2,cnv_amp
GPR155,mut_important,GPR155,mut_important
GPR155,cnv_del,GPR155,cnv_del
GPR155,cnv_amp,GPR155,cnv_amp
UTRN,mut_important,UTRN,mut_important
UTRN,cnv_del,UTRN,cnv_del
UTRN,cnv_amp,UTRN,cnv_amp
FLVCR2,mut_important,FLVCR2,mut_important
FLVCR2,cnv_del,FLVCR2,cnv_del
FLVCR2,cnv_amp,FLVCR2,cnv_amp
DLL1,mut_important,DLL1,mut_important
DLL1,cnv_del,DLL1,cnv_del
DLL1,cnv_amp,DLL1,cnv_amp
SIRT7,mut_important,SIRT7,mut_important
SIRT7,cnv_del,SIRT7,cnv_del
SIRT7,cnv_amp,SIRT7,cnv_amp
CLPTM1,mut_important,CLPTM1,mut_important
CLPTM1,cnv_del,CLPTM1,cnv_del
CLPTM1,cnv_amp,CLPTM1,cnv_amp
TADA3,mut_important,TADA3,mut_important
TADA3,cnv_del,TADA3,cnv_del
TADA3,cnv_amp,TADA3,cnv_amp
CDC42EP3,mut_important,CDC42EP3,mut_important
CDC42EP3,cnv_del,CDC42EP3,cnv_del
CDC42EP3,cnv_amp,CDC42EP3,cnv_amp
CRYAB,mut_important,CRYAB,mut_important
CRYAB,cnv_del,CRYAB,cnv_del
CRYAB,cnv_amp,CRYAB,cnv_amp
PCNP,mut_important,PCNP,mut_important
PCNP,cnv_del,PCNP,cnv_del
PCNP,cnv_amp,PCNP,cnv_amp
ZMAT2,mut_important,ZMAT2,mut_important
ZMAT2,cnv_del,ZMAT2,cnv_del
ZMAT2,cnv_amp,ZMAT2,cnv_amp
PLXDC2,mut_important,PLXDC2,mut_important
PLXDC2,cnv_del,PLXDC2,cnv_del
PLXDC2,cnv_amp,PLXDC2,cnv_amp
PRKAR1A,mut_important,PRKAR1A,mut_important
PRKAR1A,cnv_del,PRKAR1A,cnv_del
PRKAR1A,cnv_amp,PRKAR1A,cnv_amp
PAPLN,mut_important,PAPLN,mut_important
PAPLN,cnv_del,PAPLN,cnv_del
PAPLN,cnv_amp,PAPLN,cnv_amp
SIPA1L1,mut_important,SIPA1L1,mut_important
SIPA1L1,cnv_del,SIPA1L1,cnv_del
SIPA1L1,cnv_amp,SIPA1L1,cnv_amp
YEATS4,mut_important,YEATS4,mut_important
YEATS4,cnv_del,YEATS4,cnv_del
YEATS4,cnv_amp,YEATS4,cnv_amp
PARD6G,mut_important,PARD6G,mut_important
PARD6G,cnv_del,PARD6G,cnv_del
PARD6G,cnv_amp,PARD6G,cnv_amp
PTBP2,mut_important,PTBP2,mut_important
PTBP2,cnv_del,PTBP2,cnv_del
PTBP2,cnv_amp,PTBP2,cnv_amp
EIF4E3,mut_important,EIF4E3,mut_important
EIF4E3,cnv_del,EIF4E3,cnv_del
EIF4E3,cnv_amp,EIF4E3,cnv_amp
TP53INP1,mut_important,TP53INP1,mut_important
TP53INP1,cnv_del,TP53INP1,cnv_del
TP53INP1,cnv_amp,TP53INP1,cnv_amp
GFPT2,mut_important,GFPT2,mut_important
GFPT2,cnv_del,GFPT2,cnv_del
GFPT2,cnv_amp,GFPT2,cnv_amp
ZNF468,mut_important,ZNF468,mut_important
ZNF468,cnv_del,ZNF468,cnv_del
ZNF468,cnv_amp,ZNF468,cnv_amp
PAF1,mut_important,PAF1,mut_important
PAF1,cnv_del,PAF1,cnv_del
PAF1,cnv_amp,PAF1,cnv_amp
SLC35F3,mut_important,SLC35F3,mut_important
SLC35F3,cnv_del,SLC35F3,cnv_del
SLC35F3,cnv_amp,SLC35F3,cnv_amp
SNAPC5,mut_important,SNAPC5,mut_important
SNAPC5,cnv_del,SNAPC5,cnv_del
SNAPC5,cnv_amp,SNAPC5,cnv_amp
ZFP64,mut_important,ZFP64,mut_important
ZFP64,cnv_del,ZFP64,cnv_del
ZFP64,cnv_amp,ZFP64,cnv_amp
ZCWPW1,mut_important,ZCWPW1,mut_important
ZCWPW1,cnv_del,ZCWPW1,cnv_del
ZCWPW1,cnv_amp,ZCWPW1,cnv_amp
ANXA9,mut_important,ANXA9,mut_important
ANXA9,cnv_del,ANXA9,cnv_del
ANXA9,cnv_amp,ANXA9,cnv_amp
SPHKAP,mut_important,SPHKAP,mut_important
SPHKAP,cnv_del,SPHKAP,cnv_del
SPHKAP,cnv_amp,SPHKAP,cnv_amp
ELF1,mut_important,ELF1,mut_important
ELF1,cnv_del,ELF1,cnv_del
ELF1,cnv_amp,ELF1,cnv_amp
ZNF77,mut_important,ZNF77,mut_important
ZNF77,cnv_del,ZNF77,cnv_del
ZNF77,cnv_amp,ZNF77,cnv_amp
NACC2,mut_important,NACC2,mut_important
NACC2,cnv_del,NACC2,cnv_del
NACC2,cnv_amp,NACC2,cnv_amp
TMUB2,mut_important,TMUB2,mut_important
TMUB2,cnv_del,TMUB2,cnv_del
TMUB2,cnv_amp,TMUB2,cnv_amp
AZIN1,mut_important,AZIN1,mut_important
AZIN1,cnv_del,AZIN1,cnv_del
AZIN1,cnv_amp,AZIN1,cnv_amp
OR2T35,mut_important,OR2T35,mut_important
OR2T35,cnv_del,OR2T35,cnv_del
OR2T35,cnv_amp,OR2T35,cnv_amp
DGCR8,mut_important,DGCR8,mut_important
DGCR8,cnv_del,DGCR8,cnv_del
DGCR8,cnv_amp,DGCR8,cnv_amp
ARPC1B,mut_important,ARPC1B,mut_important
ARPC1B,cnv_del,ARPC1B,cnv_del
ARPC1B,cnv_amp,ARPC1B,cnv_amp
KCNA4,mut_important,KCNA4,mut_important
KCNA4,cnv_del,KCNA4,cnv_del
KCNA4,cnv_amp,KCNA4,cnv_amp
SNTB1,mut_important,SNTB1,mut_important
SNTB1,cnv_del,SNTB1,cnv_del
SNTB1,cnv_amp,SNTB1,cnv_amp
NOL6,mut_important,NOL6,mut_important
NOL6,cnv_del,NOL6,cnv_del
NOL6,cnv_amp,NOL6,cnv_amp
UNC5B,mut_important,UNC5B,mut_important
UNC5B,cnv_del,UNC5B,cnv_del
UNC5B,cnv_amp,UNC5B,cnv_amp
GGA3,mut_important,GGA3,mut_important
GGA3,cnv_del,GGA3,cnv_del
GGA3,cnv_amp,GGA3,cnv_amp
DBP,mut_important,DBP,mut_important
DBP,cnv_del,DBP,cnv_del
DBP,cnv_amp,DBP,cnv_amp
LDLRAD2,mut_important,LDLRAD2,mut_important
LDLRAD2,cnv_del,LDLRAD2,cnv_del
LDLRAD2,cnv_amp,LDLRAD2,cnv_amp
CENPQ,mut_important,CENPQ,mut_important
CENPQ,cnv_del,CENPQ,cnv_del
CENPQ,cnv_amp,CENPQ,cnv_amp
NDUFS2,mut_important,NDUFS2,mut_important
NDUFS2,cnv_del,NDUFS2,cnv_del
NDUFS2,cnv_amp,NDUFS2,cnv_amp
CNOT3,mut_important,CNOT3,mut_important
CNOT3,cnv_del,CNOT3,cnv_del
CNOT3,cnv_amp,CNOT3,cnv_amp
KRI1,mut_important,KRI1,mut_important
KRI1,cnv_del,KRI1,cnv_del
KRI1,cnv_amp,KRI1,cnv_amp
ELL2,mut_important,ELL2,mut_important
ELL2,cnv_del,ELL2,cnv_del
ELL2,cnv_amp,ELL2,cnv_amp
NXT1,mut_important,NXT1,mut_important
NXT1,cnv_del,NXT1,cnv_del
NXT1,cnv_amp,NXT1,cnv_amp
GRM5,mut_important,GRM5,mut_important
GRM5,cnv_del,GRM5,cnv_del
GRM5,cnv_amp,GRM5,cnv_amp
OSBP2,mut_important,OSBP2,mut_important
OSBP2,cnv_del,OSBP2,cnv_del
OSBP2,cnv_amp,OSBP2,cnv_amp
SECISBP2L,mut_important,SECISBP2L,mut_important
SECISBP2L,cnv_del,SECISBP2L,cnv_del
SECISBP2L,cnv_amp,SECISBP2L,cnv_amp
STRADB,mut_important,STRADB,mut_important
STRADB,cnv_del,STRADB,cnv_del
STRADB,cnv_amp,STRADB,cnv_amp
EEPD1,mut_important,EEPD1,mut_important
EEPD1,cnv_del,EEPD1,cnv_del
EEPD1,cnv_amp,EEPD1,cnv_amp
GTF2F2,mut_important,GTF2F2,mut_important
GTF2F2,cnv_del,GTF2F2,cnv_del
GTF2F2,cnv_amp,GTF2F2,cnv_amp
PHACTR4,mut_important,PHACTR4,mut_important
PHACTR4,cnv_del,PHACTR4,cnv_del
PHACTR4,cnv_amp,PHACTR4,cnv_amp
TUSC2,mut_important,TUSC2,mut_important
TUSC2,cnv_del,TUSC2,cnv_del
TUSC2,cnv_amp,TUSC2,cnv_amp
TMOD3,mut_important,TMOD3,mut_important
TMOD3,cnv_del,TMOD3,cnv_del
TMOD3,cnv_amp,TMOD3,cnv_amp
LDLRAD3,mut_important,LDLRAD3,mut_important
LDLRAD3,cnv_del,LDLRAD3,cnv_del
LDLRAD3,cnv_amp,LDLRAD3,cnv_amp
LRSAM1,mut_important,LRSAM1,mut_important
LRSAM1,cnv_del,LRSAM1,cnv_del
LRSAM1,cnv_amp,LRSAM1,cnv_amp
TRIM58,mut_important,TRIM58,mut_important
TRIM58,cnv_del,TRIM58,cnv_del
TRIM58,cnv_amp,TRIM58,cnv_amp
CUEDC1,mut_important,CUEDC1,mut_important
CUEDC1,cnv_del,CUEDC1,cnv_del
CUEDC1,cnv_amp,CUEDC1,cnv_amp
SCRN2,mut_important,SCRN2,mut_important
SCRN2,cnv_del,SCRN2,cnv_del
SCRN2,cnv_amp,SCRN2,cnv_amp
PIK3C2A,mut_important,PIK3C2A,mut_important
PIK3C2A,cnv_del,PIK3C2A,cnv_del
PIK3C2A,cnv_amp,PIK3C2A,cnv_amp
IMMP1L,mut_important,IMMP1L,mut_important
IMMP1L,cnv_del,IMMP1L,cnv_del
IMMP1L,cnv_amp,IMMP1L,cnv_amp
ZNF773,mut_important,ZNF773,mut_important
ZNF773,cnv_del,ZNF773,cnv_del
ZNF773,cnv_amp,ZNF773,cnv_amp
ANKLE2,mut_important,ANKLE2,mut_important
ANKLE2,cnv_del,ANKLE2,cnv_del
ANKLE2,cnv_amp,ANKLE2,cnv_amp
FAM83F,mut_important,FAM83F,mut_important
FAM83F,cnv_del,FAM83F,cnv_del
FAM83F,cnv_amp,FAM83F,cnv_amp
GPR85,mut_important,GPR85,mut_important
GPR85,cnv_del,GPR85,cnv_del
GPR85,cnv_amp,GPR85,cnv_amp
NFATC4,mut_important,NFATC4,mut_important
NFATC4,cnv_del,NFATC4,cnv_del
NFATC4,cnv_amp,NFATC4,cnv_amp
FAM171A1,mut_important,FAM171A1,mut_important
FAM171A1,cnv_del,FAM171A1,cnv_del
FAM171A1,cnv_amp,FAM171A1,cnv_amp
RAB5B,mut_important,RAB5B,mut_important
RAB5B,cnv_del,RAB5B,cnv_del
RAB5B,cnv_amp,RAB5B,cnv_amp
ZNF626,mut_important,ZNF626,mut_important
ZNF626,cnv_del,ZNF626,cnv_del
ZNF626,cnv_amp,ZNF626,cnv_amp
FUT11,mut_important,FUT11,mut_important
FUT11,cnv_del,FUT11,cnv_del
FUT11,cnv_amp,FUT11,cnv_amp
REV3L,mut_important,REV3L,mut_important
REV3L,cnv_del,REV3L,cnv_del
REV3L,cnv_amp,REV3L,cnv_amp
NRIP1,mut_important,NRIP1,mut_important
NRIP1,cnv_del,NRIP1,cnv_del
NRIP1,cnv_amp,NRIP1,cnv_amp
ERMN,mut_important,ERMN,mut_important
ERMN,cnv_del,ERMN,cnv_del
ERMN,cnv_amp,ERMN,cnv_amp
FAM167A,mut_important,FAM167A,mut_important
FAM167A,cnv_del,FAM167A,cnv_del
FAM167A,cnv_amp,FAM167A,cnv_amp
SOX11,mut_important,SOX11,mut_important
SOX11,cnv_del,SOX11,cnv_del
SOX11,cnv_amp,SOX11,cnv_amp
CGA,mut_important,CGA,mut_important
CGA,cnv_del,CGA,cnv_del
CGA,cnv_amp,CGA,cnv_amp
PAX3,mut_important,PAX3,mut_important
PAX3,cnv_del,PAX3,cnv_del
PAX3,cnv_amp,PAX3,cnv_amp
TAF13,mut_important,TAF13,mut_important
TAF13,cnv_del,TAF13,cnv_del
TAF13,cnv_amp,TAF13,cnv_amp
THAP8,mut_important,THAP8,mut_important
THAP8,cnv_del,THAP8,cnv_del
THAP8,cnv_amp,THAP8,cnv_amp
CCDC59,mut_important,CCDC59,mut_important
CCDC59,cnv_del,CCDC59,cnv_del
CCDC59,cnv_amp,CCDC59,cnv_amp
UHRF2,mut_important,UHRF2,mut_important
UHRF2,cnv_del,UHRF2,cnv_del
UHRF2,cnv_amp,UHRF2,cnv_amp
PRRG2,mut_important,PRRG2,mut_important
PRRG2,cnv_del,PRRG2,cnv_del
PRRG2,cnv_amp,PRRG2,cnv_amp
OAF,mut_important,OAF,mut_important
OAF,cnv_del,OAF,cnv_del
OAF,cnv_amp,OAF,cnv_amp
AZU1,mut_important,AZU1,mut_important
AZU1,cnv_del,AZU1,cnv_del
AZU1,cnv_amp,AZU1,cnv_amp
SCAMP2,mut_important,SCAMP2,mut_important
SCAMP2,cnv_del,SCAMP2,cnv_del
SCAMP2,cnv_amp,SCAMP2,cnv_amp
MTHFS,mut_important,MTHFS,mut_important
MTHFS,cnv_del,MTHFS,cnv_del
MTHFS,cnv_amp,MTHFS,cnv_amp
PFKFB4,mut_important,PFKFB4,mut_important
PFKFB4,cnv_del,PFKFB4,cnv_del
PFKFB4,cnv_amp,PFKFB4,cnv_amp
AGTRAP,mut_important,AGTRAP,mut_important
AGTRAP,cnv_del,AGTRAP,cnv_del
AGTRAP,cnv_amp,AGTRAP,cnv_amp
SLC25A38,mut_important,SLC25A38,mut_important
SLC25A38,cnv_del,SLC25A38,cnv_del
SLC25A38,cnv_amp,SLC25A38,cnv_amp
POLRMT,mut_important,POLRMT,mut_important
POLRMT,cnv_del,POLRMT,cnv_del
POLRMT,cnv_amp,POLRMT,cnv_amp
HLTF,mut_important,HLTF,mut_important
HLTF,cnv_del,HLTF,cnv_del
HLTF,cnv_amp,HLTF,cnv_amp
FAM168B,mut_important,FAM168B,mut_important
FAM168B,cnv_del,FAM168B,cnv_del
FAM168B,cnv_amp,FAM168B,cnv_amp
CDCA4,mut_important,CDCA4,mut_important
CDCA4,cnv_del,CDCA4,cnv_del
CDCA4,cnv_amp,CDCA4,cnv_amp
LMO7,mut_important,LMO7,mut_important
LMO7,cnv_del,LMO7,cnv_del
LMO7,cnv_amp,LMO7,cnv_amp
CPNE8,mut_important,CPNE8,mut_important
CPNE8,cnv_del,CPNE8,cnv_del
CPNE8,cnv_amp,CPNE8,cnv_amp
SENP5,mut_important,SENP5,mut_important
SENP5,cnv_del,SENP5,cnv_del
SENP5,cnv_amp,SENP5,cnv_amp
STXBP2,mut_important,STXBP2,mut_important
STXBP2,cnv_del,STXBP2,cnv_del
STXBP2,cnv_amp,STXBP2,cnv_amp
TMEM184B,mut_important,TMEM184B,mut_important
TMEM184B,cnv_del,TMEM184B,cnv_del
TMEM184B,cnv_amp,TMEM184B,cnv_amp
TDP1,mut_important,TDP1,mut_important
TDP1,cnv_del,TDP1,cnv_del
TDP1,cnv_amp,TDP1,cnv_amp
FKBP9,mut_important,FKBP9,mut_important
FKBP9,cnv_del,FKBP9,cnv_del
FKBP9,cnv_amp,FKBP9,cnv_amp
TECRL,mut_important,TECRL,mut_important
TECRL,cnv_del,TECRL,cnv_del
TECRL,cnv_amp,TECRL,cnv_amp
WNT16,mut_important,WNT16,mut_important
WNT16,cnv_del,WNT16,cnv_del
WNT16,cnv_amp,WNT16,cnv_amp
FZD3,mut_important,FZD3,mut_important
FZD3,cnv_del,FZD3,cnv_del
FZD3,cnv_amp,FZD3,cnv_amp
RHEB,mut_important,RHEB,mut_important
RHEB,cnv_del,RHEB,cnv_del
RHEB,cnv_amp,RHEB,cnv_amp
VASH1,mut_important,VASH1,mut_important
VASH1,cnv_del,VASH1,cnv_del
VASH1,cnv_amp,VASH1,cnv_amp
BARHL1,mut_important,BARHL1,mut_important
BARHL1,cnv_del,BARHL1,cnv_del
BARHL1,cnv_amp,BARHL1,cnv_amp
TMEM126B,mut_important,TMEM126B,mut_important
TMEM126B,cnv_del,TMEM126B,cnv_del
TMEM126B,cnv_amp,TMEM126B,cnv_amp
CSF3R,mut_important,CSF3R,mut_important
CSF3R,cnv_del,CSF3R,cnv_del
CSF3R,cnv_amp,CSF3R,cnv_amp
CPEB1,mut_important,CPEB1,mut_important
CPEB1,cnv_del,CPEB1,cnv_del
CPEB1,cnv_amp,CPEB1,cnv_amp
SLC22A14,mut_important,SLC22A14,mut_important
SLC22A14,cnv_del,SLC22A14,cnv_del
SLC22A14,cnv_amp,SLC22A14,cnv_amp
LIFR,mut_important,LIFR,mut_important
LIFR,cnv_del,LIFR,cnv_del
LIFR,cnv_amp,LIFR,cnv_amp
DGKZ,mut_important,DGKZ,mut_important
DGKZ,cnv_del,DGKZ,cnv_del
DGKZ,cnv_amp,DGKZ,cnv_amp
RPH3AL,mut_important,RPH3AL,mut_important
RPH3AL,cnv_del,RPH3AL,cnv_del
RPH3AL,cnv_amp,RPH3AL,cnv_amp
SAP18,mut_important,SAP18,mut_important
SAP18,cnv_del,SAP18,cnv_del
SAP18,cnv_amp,SAP18,cnv_amp
CNBP,mut_important,CNBP,mut_important
CNBP,cnv_del,CNBP,cnv_del
CNBP,cnv_amp,CNBP,cnv_amp
TIMM23,mut_important,TIMM23,mut_important
TIMM23,cnv_del,TIMM23,cnv_del
TIMM23,cnv_amp,TIMM23,cnv_amp
OR1M1,mut_important,OR1M1,mut_important
OR1M1,cnv_del,OR1M1,cnv_del
OR1M1,cnv_amp,OR1M1,cnv_amp
PIGX,mut_important,PIGX,mut_important
PIGX,cnv_del,PIGX,cnv_del
PIGX,cnv_amp,PIGX,cnv_amp
PREPL,mut_important,PREPL,mut_important
PREPL,cnv_del,PREPL,cnv_del
PREPL,cnv_amp,PREPL,cnv_amp
RBL1,mut_important,RBL1,mut_important
RBL1,cnv_del,RBL1,cnv_del
RBL1,cnv_amp,RBL1,cnv_amp
LRRC27,mut_important,LRRC27,mut_important
LRRC27,cnv_del,LRRC27,cnv_del
LRRC27,cnv_amp,LRRC27,cnv_amp
PRCC,mut_important,PRCC,mut_important
PRCC,cnv_del,PRCC,cnv_del
PRCC,cnv_amp,PRCC,cnv_amp
UBE3C,mut_important,UBE3C,mut_important
UBE3C,cnv_del,UBE3C,cnv_del
UBE3C,cnv_amp,UBE3C,cnv_amp
TARSL2,mut_important,TARSL2,mut_important
TARSL2,cnv_del,TARSL2,cnv_del
TARSL2,cnv_amp,TARSL2,cnv_amp
IL11RA,mut_important,IL11RA,mut_important
IL11RA,cnv_del,IL11RA,cnv_del
IL11RA,cnv_amp,IL11RA,cnv_amp
CFLAR,mut_important,CFLAR,mut_important
CFLAR,cnv_del,CFLAR,cnv_del
CFLAR,cnv_amp,CFLAR,cnv_amp
CLDN10,mut_important,CLDN10,mut_important
CLDN10,cnv_del,CLDN10,cnv_del
CLDN10,cnv_amp,CLDN10,cnv_amp
PIGK,mut_important,PIGK,mut_important
PIGK,cnv_del,PIGK,cnv_del
PIGK,cnv_amp,PIGK,cnv_amp
USP13,mut_important,USP13,mut_important
USP13,cnv_del,USP13,cnv_del
USP13,cnv_amp,USP13,cnv_amp
CTTNBP2,mut_important,CTTNBP2,mut_important
CTTNBP2,cnv_del,CTTNBP2,cnv_del
CTTNBP2,cnv_amp,CTTNBP2,cnv_amp
EVPL,mut_important,EVPL,mut_important
EVPL,cnv_del,EVPL,cnv_del
EVPL,cnv_amp,EVPL,cnv_amp
SRXN1,mut_important,SRXN1,mut_important
SRXN1,cnv_del,SRXN1,cnv_del
SRXN1,cnv_amp,SRXN1,cnv_amp
HIPK4,mut_important,HIPK4,mut_important
HIPK4,cnv_del,HIPK4,cnv_del
HIPK4,cnv_amp,HIPK4,cnv_amp
RCC2,mut_important,RCC2,mut_important
RCC2,cnv_del,RCC2,cnv_del
RCC2,cnv_amp,RCC2,cnv_amp
RBP2,mut_important,RBP2,mut_important
RBP2,cnv_del,RBP2,cnv_del
RBP2,cnv_amp,RBP2,cnv_amp
STK35,mut_important,STK35,mut_important
STK35,cnv_del,STK35,cnv_del
STK35,cnv_amp,STK35,cnv_amp
MAN1C1,mut_important,MAN1C1,mut_important
MAN1C1,cnv_del,MAN1C1,cnv_del
MAN1C1,cnv_amp,MAN1C1,cnv_amp
BACH2,mut_important,BACH2,mut_important
BACH2,cnv_del,BACH2,cnv_del
BACH2,cnv_amp,BACH2,cnv_amp
CLSTN1,mut_important,CLSTN1,mut_important
CLSTN1,cnv_del,CLSTN1,cnv_del
CLSTN1,cnv_amp,CLSTN1,cnv_amp
LIMS1,mut_important,LIMS1,mut_important
LIMS1,cnv_del,LIMS1,cnv_del
LIMS1,cnv_amp,LIMS1,cnv_amp
TRAM1L1,mut_important,TRAM1L1,mut_important
TRAM1L1,cnv_del,TRAM1L1,cnv_del
TRAM1L1,cnv_amp,TRAM1L1,cnv_amp
CORO2B,mut_important,CORO2B,mut_important
CORO2B,cnv_del,CORO2B,cnv_del
CORO2B,cnv_amp,CORO2B,cnv_amp
GABRA6,mut_important,GABRA6,mut_important
GABRA6,cnv_del,GABRA6,cnv_del
GABRA6,cnv_amp,GABRA6,cnv_amp
TAPBP,mut_important,TAPBP,mut_important
TAPBP,cnv_del,TAPBP,cnv_del
TAPBP,cnv_amp,TAPBP,cnv_amp
SENP7,mut_important,SENP7,mut_important
SENP7,cnv_del,SENP7,cnv_del
SENP7,cnv_amp,SENP7,cnv_amp
